Date,Stock_name,Open,High,Low,Close,Adj_Close,Volume
2025-07-30,SPY,635.92,637.68,631.54,634.46,627.507,80418896
2025-07-31,AAPL,208.49,209.84,207.16,207.57,206.7498,80698400
2025-07-31,MSFT,555.23,555.45,531.9,533.5,529.27234,51617300
2025-07-31,SPY,639.46,639.85,630.77,632.08,625.1532,103385200
2025-08-01,AAPL,210.87,213.58,201.5,202.38,201.58029,104434496
2025-08-01,MSFT,535,535.8,520.86,524.11,519.9568,28977600
2025-08-01,SPY,626.3,626.34,619.29,621.72,614.90656,140103600
2025-08-04,AAPL,204.51,207.88,201.68,203.35,202.54646,75109296
2025-08-04,MSFT,528.27,538.25,528.13,535.64,531.3955,25349000
2025-08-04,SPY,625.67,631.22,625.58,631.17,624.25305,73218000
2025-08-05,AAPL,203.4,205.34,202.16,202.92,202.11813,44155100
2025-08-05,MSFT,537.18,537.3,527.24,527.75,523.568,19171600
2025-08-05,SPY,631.79,632.61,627.04,627.97,621.0881,68051400
2025-08-06,AAPL,205.63,215.38,205.59,213.25,212.40733,108483104
2025-08-06,MSFT,530.9,531.7,524.03,524.94,520.7803,21355700
2025-08-06,SPY,629.05,633.44,628.13,632.78,625.8455,64357500
2025-08-07,AAPL,218.88,220.85,216.58,220.03,219.16055,90224800
2025-08-07,MSFT,526.8,528.09,517.55,520.84,516.71277,16079100
2025-08-07,SPY,636.24,636.98,629.11,632.25,625.3212,74205800
2025-08-08,AAPL,220.83,231,219.25,229.35,228.44374,113854000
2025-08-08,MSFT,522.6,524.66,519.41,522.04,517.9032,15531000
2025-08-08,SPY,634.06,637.65,633.74,637.18,630.1972,64051600
2025-08-11,AAPL,227.92,229.56,224.76,227.18,226.5391,61806100
2025-08-11,MSFT,522.3,527.59,519.72,521.77,517.6353,20194400
2025-08-11,SPY,637.46,638.95,634.66,635.92,628.95105,58742300
2025-08-12,AAPL,228.01,230.8,227.07,229.65,229.00212,55626200
2025-08-12,MSFT,523.75,530.98,522.7,529.24,525.04614,18667000
2025-08-12,SPY,638.29,642.85,636.79,642.69,635.6469,64730800
2025-08-13,AAPL,231.07,235,230.43,233.33,232.67175,69878496
2025-08-13,MSFT,532.11,532.7,519.37,520.58,516.45483,19619200
2025-08-13,SPY,644.91,646.19,642.68,644.89,637.8228,60092800
2025-08-14,AAPL,234.06,235.12,230.85,232.78,232.1233,51916300
2025-08-14,MSFT,522.56,525.95,520.14,522.48,518.3397,20269100
2025-08-14,SPY,642.79,645.62,642.34,644.95,637.8821,59327500
2025-08-15,AAPL,234,234.28,229.34,231.59,230.93668,56038700
2025-08-15,MSFT,522.77,526.1,519.08,520.17,516.04803,25213300
2025-08-15,SPY,645.99,646.09,642.52,643.44,636.3887,68592496
2025-08-18,AAPL,231.7,233.12,230.11,230.89,230.23863,37476200
2025-08-18,MSFT,521.59,522.82,514.02,517.1,513.0023,23760600
2025-08-18,SPY,642.86,644,642.18,643.3,636.2501,43804900
2025-08-19,AAPL,231.28,232.87,229.35,230.56,229.90958,39402600
2025-08-19,MSFT,515,515.16,508.55,509.77,505.73044,21481000
2025-08-19,SPY,643.12,644.11,638.48,639.81,632.79834,69750704
2025-08-20,AAPL,229.98,230.47,225.77,226.01,225.37239,42263900
2025-08-20,MSFT,509.87,511,504.44,505.72,501.7126,27723000
2025-08-20,SPY,639.4,639.66,632.95,638.11,631.117,88890304
2025-08-21,AAPL,226.27,226.52,223.78,224.9,224.26552,30621200
2025-08-21,MSFT,503.69,507.63,502.72,504.24,501.0666,18443300
2025-08-21,SPY,636.28,637.97,633.81,635.55,628.5851,54805800
2025-08-22,AAPL,226.17,229.09,225.41,227.76,227.11746,42477800
2025-08-22,MSFT,504.25,510.73,502.41,507.23,504.03784,24324200
2025-08-22,SPY,637.76,646.5,637.25,645.31,638.23816,84083200
2025-08-25,AAPL,226.48,229.3,226.23,227.16,226.51917,30983100
2025-08-25,MSFT,506.63,508.19,504.12,504.26,501.08652,21638600
2025-08-25,SPY,644.04,645.29,642.35,642.47,635.4292,51274300
2025-08-26,AAPL,226.87,229.49,224.69,229.31,228.66309,54575100
2025-08-26,MSFT,504.36,504.98,498.51,502.04,498.8805,30835700
2025-08-26,SPY,642.2,645.51,641.57,645.16,638.0898,51581600
2025-08-27,AAPL,228.61,230.9,228.26,230.49,229.83977,31259500
2025-08-27,MSFT,502,507.29,499.9,506.74,503.5509,17277900
2025-08-27,SPY,644.57,647.37,644.42,646.63,639.5437,48341100
2025-08-28,AAPL,230.82,233.41,229.34,232.56,231.90392,38074700
2025-08-28,MSFT,507.09,511.09,505.5,509.64,506.43268,18015600
2025-08-28,SPY,647.24,649.48,645.34,648.92,641.80853,61519500
2025-08-29,AAPL,232.51,233.38,231.37,232.14,231.4851,39418400
2025-08-29,MSFT,508.66,509.6,504.49,506.69,503.50122,20961600
2025-08-29,SPY,647.47,647.84,643.14,645.05,637.981,74522200
2025-09-02,AAPL,229.25,230.85,226.97,229.72,229.07193,44075600
2025-09-02,MSFT,500.47,506,496.81,505.12,501.94107,18128000
2025-09-02,SPY,637.5,640.49,634.92,640.27,633.25336,81983504
2025-09-03,AAPL,237.21,238.85,234.36,238.47,237.79724,66427800
2025-09-03,MSFT,503.79,507.79,502.32,505.35,502.16965,16345100
2025-09-03,SPY,642.67,644.21,640.46,643.74,636.68536,70820896
2025-09-04,AAPL,238.45,239.9,236.74,239.78,239.10355,47549400
2025-09-04,MSFT,504.3,508.15,503.15,507.97,504.77316,15509500
2025-09-04,SPY,644.42,649.15,643.51,649.12,642.00635,65219200
2025-09-05,AAPL,240,241.32,238.49,239.69,239.01381,54870400
2025-09-05,MSFT,509.07,511.97,492.37,495,491.8848,31994800
2025-09-05,SPY,651.48,652.21,643.33,647.24,640.147,85178896
2025-09-08,AAPL,239.3,240.15,236.34,237.88,237.20892,48999500
2025-09-08,MSFT,498.11,501.2,495.03,498.2,495.06464,16771000
2025-09-08,SPY,648.62,649.84,647.23,648.83,641.71954,63133100
2025-09-09,AAPL,237,238.78,233.36,234.35,233.68889,66313900
2025-09-09,MSFT,501.43,502.25,497.7,498.41,495.27332,14410500
2025-09-09,SPY,648.97,650.86,647.22,650.33,643.2031,66133900
2025-09-10,AAPL,232.19,232.42,225.95,226.79,226.15019,83440800
2025-09-10,MSFT,502.98,503.23,496.72,500.37,497.22098,21611800
2025-09-10,SPY,653.62,654.55,650.63,652.21,645.06256,78034496
2025-09-11,AAPL,226.88,230.45,226.65,230.03,229.38106,50208600
2025-09-11,MSFT,502.25,503.17,497.88,501.01,497.85696,18881600
2025-09-11,SPY,654.18,658.33,653.59,657.63,650.42316,69934400
2025-09-12,AAPL,229.22,234.51,229.02,234.07,233.40967,55824200
2025-09-12,MSFT,506.65,512.55,503.85,509.9,506.691,23624900
2025-09-12,SPY,657.6,659.11,656.9,657.41,650.2055,72780096
2025-09-15,AAPL,237,238.19,235.03,236.7,236.03224,42699500
2025-09-15,MSFT,508.79,515.47,507,515.36,512.11664,17143800
2025-09-15,SPY,659.64,661.04,659.34,660.91,653.6672,63772400
2025-09-16,AAPL,237.18,241.22,236.32,238.15,237.47815,63421100
2025-09-16,MSFT,516.88,517.23,508.6,509.04,505.83643,19711900
2025-09-16,SPY,661.47,661.78,659.21,660,652.76715,61169000
2025-09-17,AAPL,238.97,240.1,237.73,238.99,238.3158,46508000
2025-09-17,MSFT,510.62,511.29,505.93,510.02,506.81024,15816600
2025-09-17,SPY,660.01,661.72,654.3,659.18,651.9561,101952200
2025-09-18,AAPL,239.97,241.2,236.65,237.88,237.20892,44249600
2025-09-18,MSFT,511.49,513.07,507.66,508.45,505.25015,18913700
2025-09-18,SPY,661.89,664.89,660.27,662.26,655.0024,90459200
2025-09-19,AAPL,241.23,246.3,240.21,245.5,244.8074,163741296
2025-09-19,MSFT,510.56,519.3,510.31,517.93,514.6705,52474100
2025-09-19,SPY,662.33,664.55,660.37,663.7,658.2465,97945600
2025-09-22,AAPL,248.3,256.64,248.12,256.08,255.35756,105517400
2025-09-22,MSFT,515.59,517.74,512.54,514.45,511.2124,20009300
2025-09-22,SPY,662.2,667.29,662.17,666.84,661.36066,69452200
2025-09-23,AAPL,255.88,257.34,253.58,254.43,253.71223,60275200
2025-09-23,MSFT,513.8,514.59,507.31,509.23,506.02527,19799600
2025-09-23,SPY,666.72,667.34,661.98,663.21,657.7606,81708896
2025-09-24,AAPL,255.22,255.74,251.04,252.31,251.5982,42303700
2025-09-24,MSFT,510.38,512.48,506.92,510.15,506.93942,13533700
2025-09-24,SPY,664.51,664.61,659.67,661.1,655.6678,68082200
2025-09-25,AAPL,253.21,257.17,251.71,256.87,256.14536,55202100
2025-09-25,MSFT,508.3,510.01,505.04,507.03,503.83908,15786500
2025-09-25,SPY,657.94,659.41,654.41,658.05,652.64294,89622096
2025-09-26,AAPL,254.1,257.6,253.78,255.46,254.73932,46076300
2025-09-26,MSFT,510.06,513.94,506.62,511.46,508.24115,16213100
2025-09-26,SPY,659.51,662.37,657.88,661.82,656.38196,69179200
2025-09-29,AAPL,254.56,255,253.01,254.43,253.71223,40127700
2025-09-29,MSFT,511.5,516.85,508.88,514.6,511.3614,17617800
2025-09-29,SPY,664.36,665.28,661.86,663.68,658.2267,73499000
2025-09-30,AAPL,254.86,255.92,253.11,254.63,253.91167,37704300
2025-09-30,MSFT,513.24,518.16,509.66,517.95,514.69037,19728200
2025-09-30,SPY,662.93,666.65,661.61,666.18,660.7061,86288000
2025-10-01,AAPL,255.04,258.79,254.93,255.45,254.72934,48713900
2025-10-01,MSFT,514.8,520.51,511.69,519.71,516.4393,22632300
2025-10-01,SPY,663.17,669.37,663.06,668.45,662.9575,72545400
2025-10-02,AAPL,256.58,258.18,254.15,257.13,256.4046,42630200
2025-10-02,MSFT,517.64,521.6,510.68,515.74,512.4942,21222900
2025-10-02,SPY,670.45,670.57,666.78,669.22,663.72107,56896000
2025-10-03,AAPL,254.67,259.24,253.95,258.02,257.29208,49155600
2025-10-03,MSFT,517.1,520.49,515,517.35,514.09406,15112300
2025-10-03,SPY,669.99,672.68,668.16,669.21,663.71124,70494400
2025-10-06,AAPL,257.99,259.07,255.05,256.69,255.96585,44664100
2025-10-06,MSFT,518.61,531.03,518.2,528.57,525.2435,21388600
2025-10-06,SPY,671.62,672.51,669.46,671.61,666.0915,54623300
2025-10-07,AAPL,256.81,257.4,255.43,256.48,255.75647,31955800
2025-10-07,MSFT,528.29,529.8,521.44,523.98,520.6824,14615200
2025-10-07,SPY,672.54,672.99,667.67,669.12,663.62195,72020096
2025-10-08,AAPL,256.52,258.52,256.11,258.06,257.33197,36496900
2025-10-08,MSFT,523.28,526.95,523.09,524.85,521.5469,13363400
2025-10-08,SPY,670.25,673.21,669.42,673.11,667.57916,60702200
2025-10-09,AAPL,257.81,258,253.14,254.04,253.3233,38322000
2025-10-09,MSFT,522.34,524.33,517.4,522.4,519.11237,18343600
2025-10-09,SPY,673.53,673.94,669.21,671.16,665.6452,66501900
2025-10-10,AAPL,254.94,256.38,244,245.27,244.57806,61999100
2025-10-10,MSFT,519.64,523.58,509.63,510.96,507.74432,24133800
2025-10-10,SPY,672.13,673.95,652.84,653.02,647.65424,159422592
2025-10-13,AAPL,249.38,249.69,245.56,247.66,246.96132,38142900
2025-10-13,MSFT,516.41,516.41,511.68,514.05,510.8149,14284200
2025-10-13,SPY,660.65,665.13,659.77,663.04,657.5919,79560496
2025-10-14,AAPL,246.6,248.85,244.7,247.77,247.07101,35478000
2025-10-14,MSFT,510.23,515.28,506,513.57,510.33786,14684300
2025-10-14,SPY,657.17,665.83,653.17,662.23,656.7886,88779600
2025-10-15,AAPL,249.49,251.82,247.47,249.34,248.63658,33893600
2025-10-15,MSFT,514.96,517.19,510,513.43,510.1988,14694700
2025-10-15,SPY,666.82,670.23,658.93,665.17,659.7044,81702600
2025-10-16,AAPL,248.25,249.04,245.13,247.45,246.75192,39777000
2025-10-16,MSFT,512.58,516.85,508.13,511.61,508.39023,15559600
2025-10-16,SPY,666.82,668.71,657.11,660.64,655.21173,110563296
2025-10-17,AAPL,248.02,253.38,247.27,252.29,251.57826,49147000
2025-10-17,MSFT,509.04,515.48,507.31,513.58,510.34787,19867800
2025-10-17,SPY,659.5,665.76,658.14,664.39,658.93085,96500896
2025-10-20,AAPL,255.89,264.38,255.63,262.24,261.50015,90483000
2025-10-20,MSFT,514.61,518.7,513.43,516.79,513.5376,14665600
2025-10-20,SPY,667.32,672.21,667.27,671.3,665.78406,60493400
2025-10-21,AAPL,261.88,265.29,261.83,262.77,262.0287,46695900
2025-10-21,MSFT,517.5,518.69,513.04,517.66,514.40216,15586200
2025-10-21,SPY,671.44,672.99,669.98,671.29,665.7741,56249000
2025-10-22,AAPL,262.65,262.85,255.43,258.45,257.7209,45015300
2025-10-22,MSFT,521.15,525.23,517.71,520.54,517.264,18962700
2025-10-22,SPY,672,672,663.3,667.8,662.3128,80564000
2025-10-23,AAPL,259.94,260.62,258.01,259.58,258.84772,32754900
2025-10-23,MSFT,522.46,523.95,518.61,520.56,517.28394,14023500
2025-10-23,SPY,668.12,672.71,667.8,671.76,666.2403,65604500
2025-10-24,AAPL,261.19,264.13,259.18,262.82,262.07855,38253700
2025-10-24,MSFT,522.79,525.35,520.71,523.61,520.3147,15532400
2025-10-24,SPY,676.46,678.47,675.65,677.25,671.6852,74356496
2025-10-27,AAPL,264.88,269.12,264.65,268.81,268.05164,44888200
2025-10-27,MSFT,531.78,534.58,529.01,531.52,528.175,18734700
2025-10-27,SPY,682.73,685.54,682.12,685.24,679.6095,63339800
2025-10-28,AAPL,268.99,269.89,268.15,269,268.2411,41534800
2025-10-28,MSFT,550,553.72,540.77,542.07,538.6585,29986700
2025-10-28,SPY,687.05,688.91,684.83,687.06,681.41455,61738100
2025-10-29,AAPL,269.28,271.41,267.11,269.7,268.93915,51086700
2025-10-29,MSFT,544.94,546.27,536.73,541.55,538.1418,36023000
2025-10-29,SPY,688.72,689.7,682.87,687.39,681.7419,85657104
2025-10-30,AAPL,271.99,274.14,268.48,271.4,270.63434,69886496
2025-10-30,MSFT,530.48,534.97,522.12,525.76,522.4512,41023100
2025-10-30,SPY,683.9,685.94,679.83,679.83,674.24396,76335800
2025-10-31,AAPL,276.99,277.32,269.16,270.37,269.60724,86167104
2025-10-31,MSFT,528.88,529.32,515.1,517.81,514.5512,34006400
2025-10-31,SPY,685.04,685.08,679.24,682.06,676.4556,87164096
2025-11-03,AAPL,270.42,270.85,266.25,269.05,268.291,50194600
2025-11-03,MSFT,519.81,524.96,514.59,517.03,513.7761,22374700
2025-11-03,SPY,685.67,685.8,679.94,683.34,677.72516,57315000
2025-11-04,AAPL,268.33,271.49,267.62,270.04,269.2782,49274800
2025-11-04,MSFT,511.76,515.55,507.84,514.33,511.09317,20958700
2025-11-04,SPY,676.11,679.96,674.58,675.24,669.6917,78427000
2025-11-05,AAPL,268.61,271.7,266.93,270.14,269.3779,43683100
2025-11-05,MSFT,513.3,514.83,506.58,507.16,503.96823,23024300
2025-11-05,SPY,674.98,680.86,674.17,677.58,672.0125,74402400
2025-11-06,AAPL,267.89,273.4,267.89,269.77,269.00894,51204000
2025-11-06,MSFT,505.66,505.7,495.81,497.1,493.97156,27406500
2025-11-06,SPY,676.47,677.38,668.72,670.31,664.8022,85035296
2025-11-07,AAPL,269.8,272.29,266.77,268.47,267.71262,48227400
2025-11-07,MSFT,496.95,499.38,493.25,496.82,493.69333,24019800
2025-11-07,SPY,667.91,671.08,661.21,670.97,665.4567,100592400
2025-11-10,AAPL,268.96,273.73,267.46,269.43,268.93033,41312400
2025-11-10,MSFT,500.04,506.85,498.8,506,502.81555,26101500
2025-11-10,SPY,677.24,682.18,675.03,681.44,675.84076,75842896
2025-11-11,AAPL,269.81,275.91,269.8,275.25,274.73956,46208300
2025-11-11,MSFT,504.8,509.6,502.35,508.68,505.47867,17980000
2025-11-11,SPY,679.95,683.57,678.73,683,677.3879,58953400
2025-11-12,AAPL,275,275.73,271.7,273.47,272.9629,48398000
2025-11-12,MSFT,509.36,511.67,499.12,511.14,507.92322,26574900
2025-11-12,SPY,684.79,684.96,680.95,683.38,677.7648,62312500
2025-11-13,AAPL,274.11,276.7,272.09,272.95,272.44382,49602800
2025-11-13,MSFT,510.31,513.5,501.29,503.29,500.1226,25273100
2025-11-13,SPY,680.5,680.86,670.52,672.04,666.51794,103457800
2025-11-14,AAPL,271.05,275.96,269.6,272.41,271.90485,47431300
2025-11-14,MSFT,498.23,511.6,497.44,510.18,506.96927,28505700
2025-11-14,SPY,665.38,675.66,663.27,671.93,666.40894,96846704
2025-11-17,AAPL,268.82,270.49,265.73,267.46,266.964,45018300
2025-11-17,MSFT,508.45,512.12,504.91,507.49,504.29617,19092800
2025-11-17,SPY,669.7,673.71,662.17,665.67,660.20026,90456096
2025-11-18,AAPL,269.99,270.71,265.32,267.44,266.94403,45677300
2025-11-18,MSFT,495.37,502.98,486.78,493.79,490.6824,33815100
2025-11-18,SPY,662.1,665.12,655.86,660.08,654.65625,114467504
2025-11-19,AAPL,265.53,272.21,265.5,268.56,268.06198,40424500
2025-11-19,MSFT,490.1,495.19,482.83,487.12,484.05438,23245300
2025-11-19,SPY,660.78,667.34,658.75,662.63,657.1853,94703000
2025-11-20,AAPL,270.83,275.43,265.92,266.25,265.75626,45823600
2025-11-20,MSFT,492.71,493.57,475.5,478.43,476.30887,26802500
2025-11-20,SPY,672.91,675.56,651.89,652.53,647.16833,165293504
2025-11-21,AAPL,265.95,273.33,265.67,271.49,270.9865,59030800
2025-11-21,MSFT,478.5,478.92,468.27,472.12,470.02682,31769200
2025-11-21,SPY,655.05,664.55,650.85,659.03,653.61487,123956200
2025-11-24,AAPL,270.9,277,270.9,275.92,275.40836,65585800
2025-11-24,MSFT,475,476.9,468.02,474,471.89853,34421000
2025-11-24,SPY,662.69,670.06,661.59,668.73,663.23517,80437904
2025-11-25,AAPL,275.27,280.38,275.25,276.97,276.45636,46914200
2025-11-25,MSFT,474.07,479.15,464.89,476.99,474.8752,28019800
2025-11-25,SPY,668.63,676.21,664.48,675.02,669.47345,81077104
2025-11-26,AAPL,276.96,279.53,276.63,277.55,277.0353,33431400
2025-11-26,MSFT,486.31,488.31,481.2,485.5,483.3475,25709100
2025-11-26,SPY,677.63,681.7,676.72,679.68,674.0952,71879600
2025-11-28,AAPL,277.26,279,275.99,278.85,278.3329,20135600
2025-11-28,MSFT,487.6,492.63,486.65,492.01,489.82867,14386700
2025-11-28,SPY,680.86,683.67,680.5,683.39,677.7747,49212000
2025-12-01,AAPL,278.01,283.42,276.14,283.1,282.575,46587700
2025-12-01,MSFT,488.44,489.86,484.65,486.74,484.582,23964000
2025-12-01,SPY,678.81,682.99,678.74,680.27,674.68036,61201200
2025-12-02,AAPL,283,287.4,282.63,286.19,285.65927,53669500
2025-12-02,MSFT,486.72,493.5,486.32,490,487.82758,19562700
2025-12-02,SPY,681.92,683.82,679.33,681.53,675.93005,62953800
2025-12-03,AAPL,286.2,288.62,283.3,284.15,283.62305,43538700
2025-12-03,MSFT,476.32,484.24,475.2,477.73,475.61197,34615100
2025-12-03,SPY,680.57,684.91,679.69,683.89,678.2706,57238500
2025-12-04,AAPL,284.1,284.73,278.59,280.7,280.17944,43989100
2025-12-04,MSFT,479.76,481.32,476.49,480.84,478.70816,22318200
2025-12-04,SPY,685.3,685.37,681.34,684.39,678.76654,61970300
2025-12-05,AAPL,280.54,281.14,278.05,278.78,278.263,47265800
2025-12-05,MSFT,482.52,483.4,478.88,483.16,481.01788,22608700
2025-12-05,SPY,685.47,688.39,684.58,685.69,680.0558,79241000
2025-12-08,AAPL,278.13,279.67,276.15,277.89,277.37466,38211800
2025-12-08,MSFT,484.89,492.3,484.38,491.02,488.84305,21965900
2025-12-08,SPY,686.59,686.64,681.57,683.63,678.01276,55231500
2025-12-09,AAPL,278.16,280.03,276.92,277.18,276.666,32193300
2025-12-09,MSFT,489.1,492.12,488.5,492.02,489.8386,14696100
2025-12-09,SPY,683.15,685.39,682.59,683.04,677.42755,58310100
2025-12-10,AAPL,277.75,279.75,276.44,278.78,278.263,33038300
2025-12-10,MSFT,484.03,484.25,475.08,478.56,476.43826,35756200
2025-12-10,SPY,682.56,688.97,681.31,687.57,681.9204,85671296
2025-12-11,AAPL,279.1,279.59,273.81,278.03,277.5144,33248000
2025-12-11,MSFT,476.63,486.03,475.86,483.47,481.3265,24669200
2025-12-11,SPY,685.14,689.25,682.17,689.17,683.5072,86173696
2025-12-12,AAPL,277.9,279.22,276.82,278.28,277.76392,39532900
2025-12-12,MSFT,479.82,482.45,476.34,478.53,476.40842,21248100
2025-12-12,SPY,688.17,688.88,679.17,681.76,676.1581,113160304
2025-12-15,AAPL,280.15,280.15,272.84,274.11,273.60165,50409100
2025-12-15,MSFT,480.1,480.72,472.52,474.82,472.71487,23727700
2025-12-15,SPY,685.74,685.76,679.25,680.73,675.13654,90811000
2025-12-16,AAPL,272.82,275.5,271.79,274.61,274.10074,37648600
2025-12-16,MSFT,471.91,477.89,470.88,476.39,474.27792,20705600
2025-12-16,SPY,679.23,681.08,674.98,678.87,673.2919,122030600
2025-12-17,AAPL,275.01,276.16,271.64,271.84,271.33588,50138700
2025-12-17,MSFT,476.91,480,475,476.12,474.0091,24527200
2025-12-17,SPY,679.89,680.44,671.2,671.4,665.88324,110625200
2025-12-18,AAPL,273.61,273.63,266.95,272.19,271.68524,51630700
2025-12-18,MSFT,478.19,489.6,477.89,483.98,481.83426,28573500
2025-12-18,SPY,677.6,680.74,674.9,676.47,670.9115,108650096
2025-12-19,AAPL,272.15,274.6,269.9,273.67,273.1625,144632000
2025-12-19,MSFT,487.36,487.85,482.49,485.92,483.76566,70836096
2025-12-19,SPY,676.59,681.09,676.47,680.59,676.9923,103599504
2025-12-22,AAPL,272.86,273.88,270.51,270.97,270.4675,36571800
2025-12-22,MSFT,486.12,488.73,482.69,484.92,482.7701,16963000
2025-12-22,SPY,683.94,685.36,680.59,684.83,681.20984,69556704
2025-12-23,AAPL,270.84,272.5,269.56,272.36,271.85492,29642000
2025-12-23,MSFT,484.98,487.83,484.74,486.85,484.69156,14683600
2025-12-23,SPY,683.92,688.2,683.87,687.96,684.3233,64840000
2025-12-24,AAPL,272.34,275.43,272.2,273.81,273.30222,17910600
2025-12-24,MSFT,485.68,489.16,484.83,488.02,485.85632,5855900
2025-12-24,SPY,687.95,690.83,687.8,690.38,686.7305,39445600
2025-12-26,AAPL,274.16,275.37,272.86,273.4,272.893,21521800
2025-12-26,MSFT,486.71,488.12,485.96,487.71,485.54773,8842200
2025-12-26,SPY,690.64,691.66,689.27,690.31,686.6609,41613300
2025-12-29,AAPL,272.69,274.36,272.35,273.76,273.25235,23715200
2025-12-29,MSFT,484.86,488.35,484.18,487.1,484.94043,10893400
2025-12-29,SPY,687.54,689.2,686.07,687.85,684.21387,62559500
2025-12-30,AAPL,272.81,274.08,272.28,273.08,272.57355,22139600
2025-12-30,MSFT,485.93,489.68,485.5,487.48,485.31876,13944500
2025-12-30,SPY,687.45,688.56,686.58,687.01,683.3783,47160700
2025-12-31,AAPL,273.06,273.68,271.75,271.86,271.35583,27293600
2025-12-31,MSFT,487.84,488.14,483.3,483.62,481.47586,15601600
2025-12-31,SPY,687.14,687.36,681.71,681.92,678.31525,74144800
2026-01-02,AAPL,272.26,277.84,269,271.01,270.50745,37838100
2026-01-02,MSFT,484.39,484.66,470.16,472.94,470.8432,25571600
2026-01-02,SPY,685.71,686.87,679.82,683.17,679.5586,89377200
2026-01-05,AAPL,270.64,271.51,266.14,267.26,266.7644,45647200
2026-01-05,MSFT,474.06,476.07,469.5,472.85,470.7536,25250300
2026-01-05,SPY,686.54,689.43,686.38,687.72,684.0846,71927200
2026-01-06,AAPL,267,267.55,262.12,262.36,261.87347,52352100
2026-01-06,MSFT,473.8,478.74,469.75,478.51,476.38852,23037700
2026-01-06,SPY,687.93,692.32,687.78,691.81,688.15295,69273800
2026-01-07,AAPL,263.2,263.68,259.81,260.33,259.84723,48309800
2026-01-07,MSFT,479.76,489.7,477.95,483.47,481.3265,25564200
2026-01-07,SPY,692.19,693.96,689.32,689.58,685.93475,75588304
2026-01-08,AAPL,257.02,259.29,255.7,259.04,258.55963,50419300
2026-01-08,MSFT,481.24,482.66,475.86,478.11,475.99026,18162600
2026-01-08,SPY,688.82,690.62,687.49,689.51,685.8651,64019200
2026-01-09,AAPL,259.08,260.21,256.22,259.37,258.889,39997000
2026-01-09,MSFT,474.06,479.82,472.2,479.28,477.1551,18491000
2026-01-09,SPY,690.63,695.31,689.18,694.07,690.401,80125504
2026-01-12,AAPL,259.16,261.3,256.8,260.25,259.76736,45263800
2026-01-12,MSFT,476.67,480.99,475.68,477.18,475.0644,23519900
2026-01-12,SPY,690.68,696.09,690.63,695.16,691.4852,63976000
2026-01-13,AAPL,258.72,261.81,258.39,261.05,260.5659,45730800
2026-01-13,MSFT,474.68,475.78,465.95,470.67,468.58328,28545800
2026-01-13,SPY,695.49,696.09,691.35,693.77,690.1026,78309696
2026-01-14,AAPL,259.49,261.82,256.71,259.96,259.4779,40019400
2026-01-14,MSFT,466.46,468.2,457.17,459.38,457.34335,28184300
2026-01-14,SPY,691,691.72,686.04,690.36,686.7106,94676704
2026-01-15,AAPL,260.65,261.04,257.05,258.21,257.73117,39388600
2026-01-15,MSFT,464.12,464.25,455.9,456.66,454.6354,23225800
2026-01-15,SPY,694.57,695.45,691.25,692.24,688.5807,77862000
2026-01-16,AAPL,257.9,258.9,254.93,255.53,255.05612,72142800
2026-01-16,MSFT,457.83,463.19,456.48,459.86,457.8212,34246700
2026-01-16,SPY,693.66,694.25,690.1,691.66,688.0037,79289200
2026-01-20,AAPL,252.73,254.79,243.42,246.7,246.24251,80267504
2026-01-20,MSFT,451.22,456.8,449.28,454.52,452.50485,26130000
2026-01-20,SPY,681.49,684.77,676.57,677.58,673.99817,111623296
2026-01-21,AAPL,248.7,251.56,245.18,247.65,247.19075,54641700
2026-01-21,MSFT,452.6,452.69,438.68,444.11,442.141,37980500
2026-01-21,SPY,679.65,688.74,678.13,685.4,681.77686,127844496
2026-01-22,AAPL,249.2,251,248.15,248.35,247.88945,39708300
2026-01-22,MSFT,447.62,452.84,444.7,451.14,449.13986,25349400
2026-01-22,SPY,689.85,691.13,686.92,688.98,685.33795,77112200
2026-01-23,AAPL,247.32,249.41,244.68,248.04,247.58002,41689000
2026-01-23,MSFT,451.87,471.1,450.53,465.95,463.8842,38000200
2026-01-23,SPY,688.15,690.96,687.16,689.23,685.58655,63059600
2026-01-26,AAPL,251.48,256.56,249.8,255.41,254.93637,55969200
2026-01-26,MSFT,465.31,474.25,462,470.28,468.19498,29291200
2026-01-26,SPY,690.49,694.13,689.92,692.73,689.0681,60473800
2026-01-27,AAPL,259.17,261.95,258.21,258.27,257.79105,49648300
2026-01-27,MSFT,473.7,482.87,473.16,480.58,478.44934,29213900
2026-01-27,SPY,694.18,696.53,693.57,695.49,691.8135,55506100
2026-01-28,AAPL,257.65,258.86,254.51,256.44,255.96445,41288000
2026-01-28,MSFT,483.21,483.74,478,481.63,479.49466,36875400
2026-01-28,SPY,697.05,697.84,693.94,695.42,691.74384,61172200
2026-01-29,AAPL,258,259.65,254.41,258.28,257.80103,67253000
2026-01-29,MSFT,439.99,442.5,421.02,433.5,431.57806,128855296
2026-01-29,SPY,696.39,697.06,684.83,694.04,690.37115,97486200
2026-01-30,AAPL,255.17,261.9,252.18,259.48,258.99884,92443400
2026-01-30,MSFT,439.17,439.6,426.45,430.29,428.3823,58566800
2026-01-30,SPY,691.79,694.21,687.12,691.97,688.31213,101835104
2026-02-02,AAPL,260.03,270.49,259.21,270.01,269.50928,73913400
